zotuID,AF_T1_0,AF_T1_100,AF_T1_102,AF_T1_2,AF_T1_200,AF_T1_202,AF_T2_0,AF_T2_100,AF_T2_102,AF_T2_2,AF_T2_200,AF_T2_202,AF_T3_0,AF_T3_100,AF_T3_102,AF_T3_2,AF_T3_200,AF_T3_202,HV_T1_0,HV_T1_100,HV_T1_102,HV_T1_2,HV_T1_200,HV_T1_202,HV_T2_0,HV_T2_100,HV_T2_102,HV_T2_2,HV_T2_200,HV_T2_202,HV_T3_0,HV_T3_100,HV_T3_102,HV_T3_2,HV_T3_200,HV_T3_202,OW_T1_0,OW_T1_100,OW_T1_102,OW_T1_2,OW_T1_200,OW_T1_202,OW_T2_0,OW_T2_100,OW_T2_102,OW_T2_2,OW_T2_200,OW_T2_202,OW_T3_0,OW_T3_100,OW_T3_102,OW_T3_2,OW_T3_200,OW_T3_202,RL_T1_0,RL_T1_100,RL_T1_102,RL_T1_2,RL_T1_200,RL_T1_202,RL_T2_0,RL_T2_100,RL_T2_102,RL_T2_2,RL_T2_200,RL_T2_202,RL_T3_0,RL_T3_100,RL_T3_102,RL_T3_2,RL_T3_200,RL_T3_202
Zotu1486,0,10,0,1,1,0,6,17,0,0,0,0,0,10,0,0,0,0,32,0,0,0,1,19,22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,1
Zotu1883,6,0,0,28,0,0,0,0,0,0,0,0,1,0,0,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,1,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,10,1,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3524,3,0,0,3,0,0,0,3,0,0,0,2,1,2,0,1,10,6,0,0,0,0,0,1,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,26,13,0,0,17,0,6,7,0,0,7,0,0,2,0,0
Zotu2713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,10,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,1,0,0,0,0
Zotu8646,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,19,2,0,0,7,30,8,5,0,0,13,0,30,13,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3,0,0,0,0,20,4,0,0,0,0,41,7,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0
Zotu2707,0,29,2,0,2,1,0,6,0,0,0,1,0,18,2,0,0,2,7,0,0,7,0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,3,11,1,0,0,0,10,12,0,0,0,0,8,8,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,1,0,0,0,0,0
Zotu2911,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,9,0,0,0,0,0,0,25,21,0,0,0,0,6,2,0,0,1,1,3,2,4,0,0,3,1,0,1,0,0,0,0,2,13,0,0,0,4,4
Zotu3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,23,15,0,0,0,0,59,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,115,0,0,24,1,0,2,0,0,0,0,0
Zotu3562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,4,0,0,19,0,0,3,0,0,10,0,0,75,0,0
Zotu3782,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,8,4,0,0,4,0,0,0,0,0,0,9,0,0,1,4,12,0,0,0,0,6,0,0,0,4,24,0,0,0,36,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu2162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,3,0,9,0,0,40,0,0,14,0,0,15,0,0,9,0,0,48,0,0
Zotu4282,0,0,0,3,0,0,0,0,0,1,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,1,0,0,28,0,0,31,2,0
Zotu2896,2,0,0,4,0,0,2,0,0,0,0,0,33,0,0,18,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,19,0,0,0,10,4,13,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,1,2,1,14,0,0,1,0,0
Zotu3476,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,4,1,1,1,0,2,0,0,1,0,0,0,2,23,0,0,17,0,0,32,1,0,8,0,1,16,0,0,23,0,0
Zotu2020,0,5,0,0,0,0,1,12,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,0,1,0,4,0,0,0,0,0,2,1,0,0,0,12,0,0,0,0,6,6,0,0,0,0,0,4,0,0,0,2,0,0,15,0,6,9,0,0,36,0,4,0,0,0,0,0,7
Zotu2970,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,0,0,0,0,23,9,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Zotu3471,0,9,30,0,0,0,9,2,0,1,0,0,5,6,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,4,0,1,3,0,0,0,1,1,0,0,0,0,0,0,3,0,0,9,0,0,0,6,8,3,1,0,1,0,11,0,0,0,0,2,5
Zotu3582,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,17,0,0,16,0,0,26,0,0,18,0,0,9,0,0,38,0,0
Zotu3607,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,26,27,0,0,0,0,16,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,0,0,90,0,0
Zotu5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,0,0,57,0,0,2,0,0,33,0,0,23,0,0
Zotu3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,32,0,0,23,0,0,12,0,0,22,0,0,36,0,0
Zotu2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,0,0,0,0,17,37,0,0,0,0,4,14,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0
Zotu1703,0,2,0,0,1,0,3,0,10,0,0,0,0,16,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0
Zotu2229,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,1,0,0,0,9,16,0,0,0,0,9,48,7,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,1,0,1,0
Zotu3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5110,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,30,0,0,81,0,0,8,0,0,0,0,1
Zotu5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,17,0,0,29,0,0,11,0,0,29,0,0,17,0,0,10,0,0
Zotu2174,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,16,0,0,5,0,0,7,0,0,16,0,0,48,0,0
Zotu3076,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,23,0,0,47,0,0,10,0,0,33,0,0,18,0,0
Zotu3334,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,23,5,0,0,0,0,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1980,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,22,0,0,0,4,24,3,0,0,0,7,7,0,0,0,0,1,1,0,0,0,1,0,11,1,0,0,0,13,13,0,0,0,0,14,4
Zotu2083,0,2,0,0,1,0,0,20,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,16,17,2,0,1,0,1,1,0,0,1,7,11
Zotu2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,11,40,0,0,18,0,1,37,0,6,9,1,0
Zotu4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,58,0,0,6,0,0,13,0,0,12,0,0,6,0,0
Zotu1213,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,8,0,0,0,0,0,0,0,3,1,0,0,0,0,1,3,0,16,0,0,55,2,0,16,0,0,6,0,0,2,0,0,13,0,0
Zotu3067,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2545,0,8,5,0,0,0,0,13,1,0,0,0,0,13,4,0,6,1,3,1,0,0,0,0,0,0,1,0,6,2,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,2,5,5,5,0,0,2,0,1,3,0,1,0,0,0,0,0,0
Zotu1618,0,34,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,11,11,0,0,0,0,0,0,0,0,1,25,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,7,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Zotu2809,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,34,0,8,1,0,1,13,5,0,0,1,14,25,0,1,2
Zotu2875,0,3,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,5,11,0,6,2,2,0,11,0,1,0,0,4,16,0,0,0,0,10,6,0,0,8,0,4,0,0,0,2,1,2,4,0,0,0,0,1,0,5,4,0,5,0,0,1,0,0,0,13,0,0,6
Zotu3106,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,16,0,0,0,0,0,20,8,19,0,0,4,0,0,0,0,0,0,0,0,25,0,0,10,0,0
Zotu3423,0,1,0,0,94,38,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,42,0,0,0,0,15,28,0,0,0,0,26,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Zotu5848,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
Zotu2498,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,8,10,0,0,12,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,29,0,0,0,0,0,0,6,0,0,0
Zotu2851,0,0,0,0,14,6,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,36,0,4,0,0,0,7,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,27,0,0,2,0,0,1,20,0,0,0,0,4,1,0,0,0
Zotu11869,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12,2,26,5,0,8,24,8,12,7,1,9,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,98,0,0
Zotu2547,0,9,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,32,2,6,6,4,0,5,3,0,0,0,0,19,17,0,0,0,0,0,0,4,9,0,0,2,3,0,0,0,0,0,4,0,1,2
Zotu2601,1,4,1,0,0,0,0,21,14,2,13,0,2,2,2,4,44,5,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Zotu2611,1,0,2,0,0,0,0,3,21,0,5,0,1,1,11,9,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,1,12
Zotu2576,0,1,0,0,0,0,0,50,0,0,0,9,0,1,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2605,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,32,0,0,0,1,5,2,0,0,9,2,0,4,7,1,0,0,0,1,0,2,0,3,6,0
Zotu2756,0,0,7,0,0,0,0,0,0,1,0,0,0,2,0,0,0,10,0,0,0,0,0,0,2,0,0,4,0,0,5,0,0,3,0,0,0,0,5,0,7,14,0,0,5,0,1,3,0,1,1,0,1,0,7,0,1,22,0,1,4,0,0,19,1,0,10,0,0,0,0,2
Zotu1526,0,0,0,0,0,0,23,0,0,2,0,0,22,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,9,0,0,1,0,1,0,0,0,0,0,1,1,3,0,0,15,0,0,2,0,0,1,6,2,5,0,0,0,8,5
Zotu1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,64,21,0,0,0,0,37,6
Zotu13165,0,0,0,0,0,1,1,0,0,1,1,2,2,0,0,0,1,0,5,6,4,15,14,0,8,16,3,6,15,0,4,3,1,2,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Zotu6487,1,0,0,4,0,0,0,0,0,4,8,0,7,0,1,2,18,1,0,18,0,0,0,0,1,0,18,0,0,2,3,16,15,0,0,0,1,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu15082,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,15,0,0,19,0,1,1,1,0,58,0,0,20,4,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,12,0,0,2,40,11,10,0,0,1,5,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2403,0,42,0,0,2,0,0,53,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,5,0,0,10,0,0,0,0,0,0,0,0
Zotu2417,4,0,0,1,0,0,0,0,0,2,0,0,2,0,0,3,5,2,0,2,0,47,0,0,0,1,9,0,0,1,0,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0
Zotu3507,0,3,1,0,0,0,0,1,0,0,5,0,0,0,2,0,23,1,4,0,0,3,0,7,0,10,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,40,0,0,2,0,16,0,0,2,0
Zotu4193,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,108,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0
Zotu4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,69,0,0,5,0,0,10,0,0,3,0,0,0,0,1
Zotu2414,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,17,0,0,3,0,0,6,0,0,39,0,0,34,0,0
Zotu2671,1,0,0,6,2,0,0,0,3,0,2,1,0,0,0,0,6,5,0,9,0,0,19,0,0,3,3,0,6,0,0,28,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,29,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0
Zotu2008,0,0,0,0,0,1,0,0,0,6,0,118,0,0,0,2,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2935,13,0,0,0,0,0,0,0,0,6,0,48,0,0,5,1,2,5,6,3,0,0,0,3,3,0,0,0,0,0,1,9,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0
Zotu2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,4,0,0,0,0,45,5,1,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0
Zotu3370,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,110,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu5383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,44,0,0,18,0,0,49,0,0,5,0,0
Zotu10820,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,9,0,0,0,8,0,91,0,1,5,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3058,1,34,4,0,0,0,9,10,0,0,0,0,2,3,0,1,3,0,5,0,0,0,0,0,4,0,0,3,0,0,2,0,0,8,0,0,1,1,2,0,1,5,0,3,7,1,0,0,0,1,5,0,1,0,0,0,0,1,1,12,1,0,0,0,0,3,0,0,0,0,2,0
Zotu4271,0,2,0,0,0,0,3,0,33,0,0,0,0,5,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,5,0,1,3,0,0,15,0,0,1,0,0,5,0,0
Zotu3652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,3,0,1,0,0,0,0,0,0,4,0,0,43,1,0,74,0,1,0,0,0,0,0,0
Zotu4724,4,0,1,5,0,0,0,0,0,1,2,0,3,0,0,1,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,12,2,0,0,0,3,13,0,0,0,0,0,3,21,2,0,1,0,0,1,0,0,0,0,0,0,26,0,0,19,0,0
Zotu2320,3,1,0,2,0,0,5,0,13,0,0,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,0,0,0,0,0,0,20,6,0,0,0,0,10,3,0,0,0,0,0,9,5,0,3,7,0,3,1,0,0,0,2,4,7,0,0,0,0,2
Zotu2425,0,0,0,0,57,56,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,79,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3097,1,0,2,7,0,0,1,0,6,4,1,0,9,0,8,5,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,6,12,0,0,0,0,5,7,0,0,0,0,4,1,1,0,0,6,0,0,3,0,0,6,2,0,12,0,0,11,0,0
Zotu3986,1,2,0,0,0,2,0,0,0,1,1,3,0,1,0,0,0,0,17,5,7,8,14,0,2,9,6,3,14,0,9,13,1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
