zotuID,Domain,Phylum,Class,Order,Family,Genus
Zotu6121,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,LiUU-11-161,LiUU-11-161
Zotu12711,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
Zotu1862,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu1031,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Costertonia
Zotu1491,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae
Zotu2363,Bacteria,Proteobacteria,Alphaproteobacteria,Unc,Unc,Unc
Zotu2656,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales
Zotu2804,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter
Zotu4252,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
Zotu4459,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax
Zotu4494,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae
Zotu5155,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter
Zotu6473,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007
Zotu8010,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium
Zotu1317,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter
Zotu2985,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
Zotu4258,Bacteria,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc
Zotu3923,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Fimbriiglobus
Zotu4371,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
Zotu11723,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Anditalea
Zotu3178,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Unc
Zotu3532,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu3090,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu4127,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Unc
Zotu5903,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Unc
Zotu6227,Bacteria,Acidobacteria,Acidobacteria_Unc,Acidobacteria_Unc,Acidobacteria_Unc,Acidobacteria_Unc
Zotu6317,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_Unc
Zotu7420,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
Zotu8206,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_Unc,Parcubacteria_Unc,Parcubacteria_Unc
Zotu8555,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,JGI_0001001-H03
Zotu11505,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu3514,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
Zotu14471,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae
Zotu1041,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Unc
Zotu3020,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales_Unc,Sphingobacteriales_Unc
Zotu2933,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales
Zotu3537,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4_lineage
Zotu1965,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Unc,Unc
Zotu3829,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Unc,Unc
Zotu4996,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,27F-1492R,27F-1492R
Zotu1889,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Thermomicrobiaceae_Unc
Zotu2398,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_Unc
Zotu2879,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu3528,Bacteria,Actinobacteria,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc
Zotu4229,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27ade
Zotu4943,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_Unc
Zotu5686,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Quadrisphaera
Zotu7524,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
Zotu8682,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiia,Acidimicrobiia,Acidimicrobiia
Zotu1246,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae
Zotu2016,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Unc
Zotu2537,Bacteria,FBP,FBP,FBP,FBP,FBP
Zotu3255,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
Zotu2289,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter
Zotu2760,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales_Unc,Sphingobacteriales_Unc
Zotu2771,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Unc
Zotu13364,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,Blastocatella
Zotu2225,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Unc
Zotu2825,Bacteria,Chloroflexi,TK10,TK10,TK10,TK10
Zotu3095,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
Zotu6058,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,Blastocatella
Zotu3569,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Unc
Zotu2698,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula
Zotu2960,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Unc,Alphaproteobacteria_Unc,Alphaproteobacteria_Unc
Zotu3429,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu3496,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Unc,Unc
Zotu4269,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacteriaceae_Unc
Zotu1671,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu1785,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Unc
Zotu14337,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu4198,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
Zotu3290,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter
Zotu3366,Bacteria,Proteobacteria,Deltaproteobacteria,PB19,PB19,PB19
Zotu13386,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacteraceae_Unc
Zotu3526,Bacteria,Actinobacteria,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc
Zotu3386,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ardenticatenaceae,Unc
Zotu15022,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Euzebya
Zotu10775,Bacteria,Actinobacteria,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc,Actinobacteria_Unc
Zotu13090,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Unc,Alphaproteobacteria_Unc,Alphaproteobacteria_Unc
Zotu1691,Bacteria,Actinobacteria,MB-A2-108,MB-A2-108,MB-A2-108,MB-A2-108
Zotu5506,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula
Zotu10724,Bacteria,Chloroflexi,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136,Gitt-GS-136
Zotu2339,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
Zotu3388,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula
Zotu3663,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Unc,Unc
Zotu4168,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Silicimonas
Zotu4456,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Planctomicrobium
Zotu5240,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Beijerinckiaceae_Unc
Zotu5601,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhizobacter
Zotu6925,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax
Zotu7675,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptoria_Unc,Nitriliruptoria_Unc,Nitriliruptoria_Unc
Zotu8878,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
Zotu3205,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
Zotu2474,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,Blastocatellaceae_Unc
Zotu2882,Bacteria,Cyanobacteria,Melainabacteria,Vampirovibrionales,Vampirovibrionales,Vampirovibrionales
Zotu7586,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula
Zotu3589,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Unc
Zotu4137,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_Unc
Zotu11890,Bacteria,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc
Zotu4011,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Rhodocytophaga
Zotu4484,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Unc
Zotu11915,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas
Zotu4212,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_Unc
Zotu4615,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,0319-6G20
Zotu4816,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rhodoglobus
Zotu4850,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Unc
Zotu5312,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,Candidatus_Peribacteria
Zotu5835,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula
Zotu6484,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
Zotu6874,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas
Zotu7367,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknownmily,Unknownmily
Zotu13510,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_Unc
Zotu2806,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,Parcubacteria
Zotu1340,Bacteria,Actinobacteria,Acidimicrobiia,Unc,Unc,Unc
Zotu2812,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Pontibacter
Zotu3736,Bacteria,FBP,FBP,FBP,FBP,FBP
Zotu6226,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Unc,Unc
Zotu4976,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium
Zotu2296,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Unc,Unc
Zotu2481,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,SC-I-84
Zotu4910,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Unc
Zotu6534,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Paracaedibacter
Zotu4519,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
Zotu3271,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas
Zotu4012,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,SBR1031
Zotu15014,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter
Zotu2479,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae
Zotu2714,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu3296,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina
Zotu3518,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Unc
Zotu4126,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Nitrolancea
Zotu4150,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Oligoflexaceae_Unc
Zotu4682,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_Unc
Zotu4914,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,0319-6G20
Zotu6117,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga
Zotu9607,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,Blastocatella
Zotu3489,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu3279,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Gillisia
Zotu2446,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Nostocaceae,Aphanizomenon_NIES81
Zotu6391,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter
Zotu3343,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,Nitriliruptor
Zotu2610,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella
Zotu4871,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales_Unc,Cytophagales_Unc
Zotu14411,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter
Zotu3120,Bacteria,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,Blastocatella
Zotu3226,Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,Sericytochromatia
Zotu1810,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Costertonia
Zotu11477,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacterales_Unc,Solirubrobacterales_Unc
Zotu14842,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Unc,Unc
Zotu3601,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter
Zotu12847,Bacteria,Deinococcus-Thermus,Deinococci,Deinococci_Unc,Deinococci_Unc,Deinococci_Unc
Zotu13177,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiales_Unc,Frankiales_Unc
Zotu14217,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Unc,Alphaproteobacteria_Unc,Alphaproteobacteria_Unc
Zotu1553,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Unc
Zotu2060,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256
Zotu2543,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium
Zotu2716,Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96
Zotu2958,Bacteria,Gemmatimonadetes,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group
Zotu3306,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera
Zotu3520,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola
Zotu3656,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula
Zotu3976,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiia_Unc,Acidimicrobiia_Unc,Acidimicrobiia_Unc
Zotu4008,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,E1B-B3-114
Zotu4337,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula
Zotu4739,Bacteria,Elusimicrobia,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa
Zotu5858,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
Zotu537,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter
Zotu2358,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,67-14
Zotu4147,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Phormidiaceae,Tychonema_CCAP_1459-11B
Zotu5268,Bacteria,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781
Zotu11273,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacteraceae_Unc
Zotu11102,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae
Zotu4550,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
Zotu4833,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_Unc
Zotu3465,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon
Zotu10236,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax
Zotu2841,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus
Zotu2947,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_Unc
Zotu3741,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207
Zotu3849,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
Zotu3994,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Lautropia
Zotu4121,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,67-14
Zotu4419,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia
Zotu4454,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknownmily,Unc
Zotu4935,Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,Candidatus_Peribacteria
Zotu5403,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324ade(Marine_group_B),SAR324ade(Marine_group_B),SAR324ade(Marine_group_B)
Zotu5659,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula
Zotu6311,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia_Unc,Bacteroidia_Unc,Bacteroidia_Unc
Zotu6571,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,0319-6G20
Zotu6972,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Planctomicrobium
Zotu8057,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria
Zotu2918,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Euzebya
Zotu3821,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group
Zotu5165,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
Zotu3506,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichales_Unc,Microtrichales_Unc
Zotu3824,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonadaceae_Unc
Zotu2623,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,67-14
Zotu13648,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,Nitriliruptoraceae
Zotu2226,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256
Zotu2387,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter
Zotu2439,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Unc,Unc
Zotu2460,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Unc,Unc
Zotu4000,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Zotu4057,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Unc
Zotu4159,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,67-14
Zotu4250,Bacteria,Actinobacteria,Acidimicrobiia,Actinomarinales,Unc,Unc
Zotu4990,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rubripirellula
Zotu5713,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
Zotu6477,Bacteria,Acidobacteria,Holophagae,Subgroup_7,Subgroup_7,Subgroup_7
Zotu6499,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis
Zotu6678,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
Zotu7604,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
Zotu4693,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter
Zotu1825,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
Zotu3071,Bacteria,Gemmatimonadetes,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group,S0134_terrestrial_group
Zotu4363,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Pseudofulvimonas
Zotu2302,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Egibacter
Zotu3631,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,E1B-B3-114
Zotu10345,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacteraceae_Unc
Zotu14944,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
Zotu10003,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter
Zotu4383,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Unc
Zotu6100,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium
Zotu13649,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Trueperaceae,Truepera
Zotu13598,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter
Zotu14756,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas
Zotu10776,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter
Zotu10962,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter
Zotu12845,Bacteria,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc,Bacteria_Unc
Zotu2023,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45
Zotu3285,Bacteria,FBP,FBP,FBP,FBP,FBP
Zotu3649,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,OPB56,OPB56
Zotu3828,Bacteria,Acidobacteria,Subgroup_6,Subgroup_6,Subgroup_6,Subgroup_6
Zotu3838,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
Zotu3882,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola
Zotu4290,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
Zotu4353,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola
Zotu4588,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
Zotu5326,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax
Zotu6234,Bacteria,Acidobacteria,Subgroup_6,Subgroup_6,Subgroup_6,Subgroup_6
